|player_id|wavg_player_rating
0|129976|7.1976744186046515
1|53949|6.933010715520221
2|126937|6.17
3|41596|6.322493224932249
4|11719|6.951329622758194
5|37876|6.585714285714285
6|95039|6.89984544049459
7|31132|6.8691576673866095
8|35634|6.88974570673712
9|70467|6.980412371134021
10|47114|6.61786941580756
11|13520|7.463780967181644
12|37878|6.857939189189189
13|37922|6.481888544891641
14|2466|7.0366963064295485
15|35532|7.126260346124906
16|576|6.964717145343777
17|39598|7.129669579464773
18|9719|6.551016830294531
19|39593|6.692019312695257
20|93586|6.736723163841808
21|61257|6.790963855421687
22|95658|6.546733668341709
23|41114|6.805430122892255
24|152962|6.3744
25|51002|6.747816593886463
26|22160|7.108939243027889
27|299867|6.139240506329114
28|36986|6.4947280799112095
29|195503|6.837347294938918
30|41497|6.4903765690376565
31|10364|6.792485659655831
32|11797|6.708513513513513
33|10073|6.66496259351621
34|47388|6.7996478413982
35|10454|6.3
36|59789|6.0465277777777775
37|10399|6.952949245541838
38|13277|6.960906101571063
39|10430|6.7993886129155525
40|36914|6.729808040565013
41|79416|6.656637168141593
42|36915|6.730253623188406
43|197999|6.4578052550231835
44|81661|6.862637362637362
45|8457|7.110248138957816
46|75699|7.034706205381658
47|36844|6.578389830508475
48|39678|7.225142758262675
49|30399|6.7289752650176675
50|266658|6.742413793103449
51|2366|6.710881498224087
52|769|7.0387852092268455
53|30443|6.866666666666667
54|10431|6.808942307692308
55|35771|6.807539118065434
56|119666|6.795505617977528
57|15833|6.793704967766401
58|13577|6.950561797752809
59|8630|6.732949790794979
60|9362|6.654942965779468
61|42315|7.271746239372138
62|41682|7.117411225658648
63|36905|6.93236919077023
64|10200|6.78976833976834
65|41237|6.806540936985481
66|31019|6.6159763313609465
67|31086|6.99320987654321
68|193270|6.861840929401251
69|41315|6.712805158912944
70|80440|6.8966875
71|79255|6.362068965517241
72|2773|6.8037508846426045
73|13712|6.802156573116691
74|54867|6.9636592379583035
75|39513|6.838806595863611
76|35673|6.05
77|50795|6.932836475230162
78|13475|6.747054930509596
79|6219|6.970345246532348
80|47346|6.6351467430207585
81|41382|6.6804961505560305
82|13273|6.875067855758046
83|6626|6.8349315068493155
84|13272|6.785419274092615
85|37145|7.0076476793248945
86|64680|6.8
87|12744|6.972705174209978
88|13128|6.7328235732935475
89|41884|6.620838471023428
90|13697|6.906850751485495
91|35745|6.841453125
92|138817|6.525700365408039
93|71370|7.014953040039545
94|6095|6.908815341787813
95|195225|6.9
96|39884|6.709433962264151
97|13184|6.687153419593345
98|10214|7.078591778591779
99|11008|6.585196374622356
100|37286|6.535315445975344
101|41174|6.84693492612386
102|35528|7.148518443862125
103|94871|6.5
104|80372|6.74774251229325
105|39792|6.8860834088848595
106|39550|6.629584065612185
107|10385|6.985424508573819
108|41734|7.14203233256351
109|37782|6.965671641791045
110|38110|7.010179640718563
111|35890|6.672972972972973
112|51227|6.655117085862966
113|13574|6.967879862342267
114|39482|6.626831222952396
115|39676|6.554174311926605
116|70756|6.900339879154078
117|47428|6.8703479576399396
118|51130|7.118493470149254
119|11359|7.186601092896175
120|9890|7.149264565425024
121|13344|6.851797210300429
122|31483|6.854923599320883
123|36466|6.843476413089673
124|41250|6.703636363636363
125|11570|6.733098591549296
126|39989|6.536499321573948
127|16847|7.103006521498839
128|70593|6.486013986013986
129|47538|7.001517509727626
130|35993|6.906060606060606
131|37687|6.5562162162162165
132|52711|6.811864406779661
133|35710|6.752341179448241
134|31457|6.858614402917047
135|41203|6.9929508618471825
136|41158|6.823446893787575
137|9647|6.812716955941255
138|59582|6.841037306642402
139|59469|6.860422405876951
140|329|7.134967155128853
141|77718|6.885557986870897
142|41387|6.891177262931034
143|2598|6.898791208791208
144|11562|6.501724137931035
145|104430|6.575
146|31242|6.125
147|59701|6.686015325670498
148|11483|6.693468468468469
149|292227|6.6
150|41281|6.76921373200443
151|10352|7.212376543209876
152|36826|6.6026545166402535
153|41788|6.65414364640884
154|39703|7.030819140308191
155|15436|6.755582274132601
156|36973|6.74891975308642
157|37160|7.903403878651324
158|48130|6.287636363636364
159|10330|7.1073556797020485
160|39823|6.615957877683273
161|6091|6.953501532657392
162|52550|6.91002331002331
163|89982|6.836893203883495
164|26725|6.737210084033613
165|13445|6.832042723631509
166|13816|6.857562610924867
167|41405|6.804509340777325
168|15427|6.821739130434783
169|30418|6.80658835546476
170|10188|6.534751773049646
171|36367|6.891252666869857
172|39868|6.987929074789725
173|39434|6.581850117096018
174|10042|6.970329015929731
175|39583|6.912161705006766
176|39793|6.873141909401887
177|180943|6.7214285714285715
178|39654|6.55574358974359
179|80540|6.3
180|10574|6.915723419370116
181|52902|6.428176795580111
182|37015|6.552941176470588
183|37233|6.990327380952381
184|30995|6.939544344995932
185|81036|6.907105775470474
186|41453|7.047757575757576
187|39739|6.848736637512148
188|312|6.824872040946897
189|862|6.8848064632822865
190|104450|6.9941176470588236
191|6723|6.860167714884696
192|51119|7.106762553620994
193|35827|7.3
194|10064|6.680103694102398
195|180763|6.831288343558282
196|13419|6.904590163934426
197|80786|6.213934426229508
198|1770|6.997682119205298
199|35982|6.675119617224881
200|46170|6.86089219330855
201|9924|6.901790431464631
202|9626|6.878947368421053
203|35693|6.908545668365347
204|79168|5.964285714285714
205|39394|6.922840053167922
206|50822|6.815384615384615
207|194501|6.4
208|9536|6.865139949109415
209|41245|6.900627585223221
210|8522|6.8375
211|38702|7.03685451544447
212|30859|6.693793878124122
213|11761|6.880879184025284
214|11474|6.5954022988505745
215|2486|6.961660117878193
216|13818|6.964891041162228
217|35928|6.797162510748065
218|2477|6.843792093704246
219|13259|6.97703679369251
220|196154|6.703592814371257
221|9386|6.464406779661017
222|13303|6.580085959885387
223|35646|6.728301886792453
224|384|7.086738148984199
225|41249|6.5
226|47500|6.860849985927385
227|195720|6.669851729818781
228|9940|6.8769981412639405
229|30940|6.694003527336861
230|35766|7.007783695206882
231|17814|6.729906542056074
232|37872|6.359930615784909
233|13645|6.725735294117647
234|79522|7.240715502555366
235|31561|6.8421559002552526
236|41422|6.783509700176367
237|81006|6.885206422018348
238|81003|6.141304347826087
239|30573|7.06531027466938
240|768|7.199418161007249
241|13175|6.592180424939046
242|30783|6.735904789217092
243|9844|6.955388692579505
244|37888|6.892206748794858
245|196641|6.635683094198378
246|10116|7.059266917293233
247|6188|6.90791602133884
248|25313|6.647317073170732
249|10410|6.878266850068775
250|188|6.935326086956522
251|79344|6.618181818181818
252|46804|7.160477145571624
253|32970|7.092709053213546
254|31035|6.883441054808687
255|30812|6.936451612903226
256|36277|6.753166001140901
257|2413|6.911053675116839
258|11468|6.6514204545454545
259|2428|7.120987095313561
260|41156|7.097645114645735
261|36008|6.794972067039106
262|35640|6.84390243902439
263|39541|6.765268579838116
264|31087|6.698044444444444
265|35473|6.933497473111313
266|11438|6.872222222222222
267|38111|6.748722044728434
268|277976|6.615714285714286
269|30747|6.701634877384196
270|13156|6.65904230590423
271|2455|6.926178451178451
272|6070|6.981511691136487
273|30452|6.778656330749354
274|35507|6.977882045864147
275|9571|6.707272727272727
276|10569|6.911517696460708
277|80355|6.586666666666667
278|39537|6.678625568468924
279|297268|6.790188410949165
280|6616|7.099144159164166
281|13146|6.722525458248472
282|10326|6.617493472584856
283|50158|6.958869512928443
284|13763|6.926956209619526
285|11657|6.787722695584818
286|2865|7.4743020563802265
287|33169|6.871088082901554
288|537|7.268067139282736
289|13417|6.889395502372602
290|39933|6.391930379746835
291|13770|7.06902853929425
292|95472|6.742857142857143
293|39476|6.583333333333333
294|39819|6.772338830584707
295|7798|7.166666666666667
296|9584|6.813975903614458
297|30853|6.821288473144237
298|13690|6.782492139665729
299|37932|6.9243284228769495
300|92952|6.7846153846153845
301|9549|6.916049382716049
302|10166|6.981932773109244
303|6648|6.861896422316738
304|2078|6.9960893854748605
305|272723|6.562068965517241
306|13539|6.918653964351567
307|369|6.639884393063584
308|13293|7.098742903487429
309|30993|6.6253116011505275
310|81560|6.825270758122744
311|36885|6.927797893350888
312|41119|6.864408616718602
313|35826|7.055349671249253
314|5257|6.921193804306762
315|39909|7.308499037844772
316|16871|6.547970135324312
317|36481|6.545662100456621
318|38752|6.3
319|39474|6.833865206001429
320|10462|6.6964796479647966
321|70113|6.616880733944954
322|573|7.126072731848496
323|10133|7.126528589832524
324|852|7.0293788819875775
325|9754|6.58961038961039
326|92529|6.790327868852459
327|47260|6.739146644573323
328|13341|7.184069695084007
